# ==============================================================================
# = this is a lyndis reference file. Lines that start with '#' like this one are
# = comments, and are ignored by lyndis. lyndis also ignores any blank lines.
# =
# = this file describes information about the base binary, such as its location
# = within the address space, what objects are available, and which regions can
# = be considered "free space".
# =
# = lyndis is very experimental: don't expect the format to be stable.
# ==============================================================================

# define where the binary (ROM) is locacted within the address space
binary 0x08000000 0x02000000

# define which regions are "free space" by default
free 0x0869B668 0x00004998
free 0x087FF0A4 0x00000F5C
free 0x08800000 0x01800000

# all existing objects (symbols)

# generated by elf2ref on 2025-03-22

dat 0x08667640 EventListScr_Unk_08667640 0x58
dat 0x08667698 EventListScr_Unk_08667698 0x04
dat 0x0866769C EventListScr_Unk_0866769C 0x28
dat 0x086676C4 EventListScr_Unk_086676C4 0x1C
dat 0x086676E0 EventListScr_Tutorial_ActionSelect 0x10
dat 0x086676F0 ChapterEventInfo_Unk_086676F0 0x1C
dat 0x0866770C EventListScr_Chapter1_Turn 0x1C
dat 0x08667728 EventListScr_Chapter1_Talk 0x04
dat 0x0866772C EventListScr_Chapter1_Tile 0x64
dat 0x08667790 EventListScr_Chapter1_Move 0x10
dat 0x086677A0 ChapterEventInfo_Chapter1 0x1C
dat 0x086677BC EventListScr_Chapter2_Turn 0x1C
dat 0x086677D8 EventListScr_Chapter2_Talk 0x1C
dat 0x086677F4 EventListScr_Chapter2_Tile 0x64
dat 0x08667858 EventListScr_Chapter2_Move 0x10
dat 0x08667868 ChapterEventInfo_Chapter2 0x1C
dat 0x08667884 EventListScr_Chapter3_Turn 0x58
dat 0x086678DC EventListScr_Chapter3_Talk 0x1C
dat 0x086678F8 EventListScr_Chapter3_Tile 0x58
dat 0x08667950 EventListScr_Chapter3_Move 0x10
dat 0x08667960 ChapterEventInfo_Chapter3 0x1C
dat 0x0866797C EventListScr_Chapter4_Turn 0xA0
dat 0x08667A1C EventListScr_Chapter4_Talk 0x1C
dat 0x08667A38 EventListScr_Chapter4_Tile 0x94
dat 0x08667ACC EventListScr_Chapter4_Move 0x10
dat 0x08667ADC ChapterEventInfo_Chapter4 0x1C
dat 0x08667AF8 EventListScr_Chapter5_Turn 0x4C
dat 0x08667B44 EventListScr_Chapter5_Talk 0x04
dat 0x08667B48 EventListScr_Chapter5_Tile 0x58
dat 0x08667BA0 EventListScr_Chapter5_Move 0x1C
dat 0x08667BBC ChapterEventInfo_Chapter5 0x1C
dat 0x08667BD8 EventListScr_Unk_08667BD8 0x70
dat 0x08667C48 EventListScr_Unk_08667C48 0x1C
dat 0x08667C64 EventListScr_Unk_08667C64 0xE8
dat 0x08667D4C EventListScr_Unk_08667D4C 0x10
dat 0x08667D5C ChapterEventInfo_Unk_08667D5C 0x1C
dat 0x08667D78 EventListScr_Unk_08667D78 0x64
dat 0x08667DDC EventListScr_Unk_08667DDC 0x70
dat 0x08667E4C EventListScr_Unk_08667E4C 0x130
dat 0x08667F7C EventListScr_Unk_08667F7C 0x28
dat 0x08667FA4 ChapterEventInfo_Unk_08667FA4 0x1C
dat 0x08667FC0 EventListScr_Unk_08667FC0 0x64
dat 0x08668024 EventListScr_Unk_08668024 0x4C
dat 0x08668070 EventListScr_Unk_08668070 0xA0
dat 0x08668110 EventListScr_Unk_08668110 0x1C
dat 0x0866812C ChapterEventInfo_Unk_0866812C 0x1C
dat 0x08668148 EventListScr_Unk_08668148 0x34
dat 0x0866817C EventListScr_Unk_0866817C 0x1C
dat 0x08668198 EventListScr_Unk_08668198 0xA0
dat 0x08668238 EventListScr_Unk_08668238 0x10
dat 0x08668248 ChapterEventInfo_Unk_08668248 0x1C
dat 0x08668264 EventListScr_Unk_08668264 0xA0
dat 0x08668304 EventListScr_Unk_08668304 0x1C
dat 0x08668320 EventListScr_Unk_08668320 0x34
dat 0x08668354 EventListScr_Unk_08668354 0x10
dat 0x08668364 ChapterEventInfo_Unk_08668364 0x1C
dat 0x08668380 EventListScr_Unk_08668380 0xA0
dat 0x08668420 EventListScr_Unk_08668420 0x70
dat 0x08668490 EventListScr_Unk_08668490 0xE8
dat 0x08668578 EventListScr_Unk_08668578 0x10
dat 0x08668588 ChapterEventInfo_Unk_08668588 0x1C
dat 0x086685A4 EventListScr_Unk_086685A4 0x7C
dat 0x08668620 EventListScr_Unk_08668620 0x58
dat 0x08668678 EventListScr_Unk_08668678 0xA0
dat 0x08668718 EventListScr_Unk_08668718 0x10
dat 0x08668728 ChapterEventInfo_Unk_08668728 0x1C
dat 0x08668744 EventListScr_Unk_08668744 0xB8
dat 0x086687FC EventListScr_Unk_086687FC 0x1C
dat 0x08668818 EventListScr_Unk_08668818 0x7C
dat 0x08668894 EventListScr_Unk_08668894 0x1C
dat 0x086688B0 ChapterEventInfo_Unk_086688B0 0x1C
dat 0x086688CC EventListScr_Unk_086688CC 0x7C
dat 0x08668948 EventListScr_Unk_08668948 0x04
dat 0x0866894C EventListScr_Unk_0866894C 0x40
dat 0x0866898C EventListScr_Unk_0866898C 0x70
dat 0x086689FC ChapterEventInfo_Unk_086689FC 0x1C
dat 0x08668A18 EventListScr_Unk_08668A18 0x34
dat 0x08668A4C EventListScr_Unk_08668A4C 0x34
dat 0x08668A80 EventListScr_Unk_08668A80 0x64
dat 0x08668AE4 EventListScr_Unk_08668AE4 0x10
dat 0x08668AF4 ChapterEventInfo_Unk_08668AF4 0x1C
dat 0x08668B10 EventListScr_Unk_08668B10 0x4C
dat 0x08668B5C EventListScr_Unk_08668B5C 0x64
dat 0x08668BC0 EventListScr_Unk_08668BC0 0xC4
dat 0x08668C84 EventListScr_Unk_08668C84 0x10
dat 0x08668C94 ChapterEventInfo_Unk_08668C94 0x1C
dat 0x08668CB0 EventListScr_Unk_08668CB0 0x7C
dat 0x08668D2C EventListScr_Unk_08668D2C 0x04
dat 0x08668D30 EventListScr_Unk_08668D30 0x4C
dat 0x08668D7C EventListScr_Unk_08668D7C 0x10
dat 0x08668D8C ChapterEventInfo_Unk_08668D8C 0x1C
dat 0x08668DA8 EventListScr_Unk_08668DA8 0xE8
dat 0x08668E90 EventListScr_Unk_08668E90 0x04
dat 0x08668E94 EventListScr_Unk_08668E94 0x88
dat 0x08668F1C EventListScr_Unk_08668F1C 0x10
dat 0x08668F2C ChapterEventInfo_Unk_08668F2C 0x1C
dat 0x08668F48 EventListScr_Unk_08668F48 0x34
dat 0x08668F7C EventListScr_Unk_08668F7C 0x04
dat 0x08668F80 EventListScr_Unk_08668F80 0x7C
dat 0x08668FFC EventListScr_Unk_08668FFC 0x10
dat 0x0866900C ChapterEventInfo_Unk_0866900C 0x1C
dat 0x08669028 EventListScr_Unk_08669028 0x58
dat 0x08669080 EventListScr_Unk_08669080 0x7C
dat 0x086690FC EventListScr_Unk_086690FC 0xC4
dat 0x086691C0 EventListScr_Unk_086691C0 0x1C
dat 0x086691DC ChapterEventInfo_Unk_086691DC 0x1C
dat 0x086691F8 EventListScr_Unk_086691F8 0x58
dat 0x08669250 EventListScr_Unk_08669250 0x4C
dat 0x0866929C EventListScr_Unk_0866929C 0x4C
dat 0x086692E8 EventListScr_Unk_086692E8 0x10
dat 0x086692F8 ChapterEventInfo_Unk_086692F8 0x1C
dat 0x08669314 EventListScr_Unk_08669314 0x10C
dat 0x08669420 EventListScr_Unk_08669420 0x10
dat 0x08669430 EventListScr_Unk_08669430 0x58
dat 0x08669488 EventListScr_Unk_08669488 0x34
dat 0x086694BC ChapterEventInfo_Unk_086694BC 0x1C
dat 0x086694D8 EventListScr_Unk_086694D8 0x1C
dat 0x086694F4 EventListScr_Unk_086694F4 0x4C
dat 0x08669540 EventListScr_Unk_08669540 0x4C
dat 0x0866958C EventListScr_Unk_0866958C 0x10
dat 0x0866959C ChapterEventInfo_Unk_0866959C 0x1C
dat 0x086695B8 EventListScr_Unk_086695B8 0x58
dat 0x08669610 EventListScr_Unk_08669610 0x04
dat 0x08669614 EventListScr_Unk_08669614 0x58
dat 0x0866966C EventListScr_Unk_0866966C 0x10
dat 0x0866967C ChapterEventInfo_Unk_0866967C 0x1C
dat 0x08669698 EventListScr_Unk_08669698 0x1C
dat 0x086696B4 EventListScr_Unk_086696B4 0x04
dat 0x086696B8 EventListScr_Unk_086696B8 0x04
dat 0x086696BC EventListScr_Unk_086696BC 0x10
dat 0x086696CC ChapterEventInfo_Unk_086696CC 0x1C
dat 0x086696E8 EventListScr_Chapter10B_Turn 0xAC
dat 0x08669794 EventListScr_Chapter10B_Talk 0x70
dat 0x08669804 EventListScr_Chapter10B_Tile 0xC4
dat 0x086698C8 EventListScr_Chapter10B_Move 0x10
dat 0x086698D8 ChapterEventInfo_Unk_086698D8 0x1C
dat 0x086698F4 EventListScr_Unk_086698F4 0xC4
dat 0x086699B8 EventListScr_Unk_086699B8 0x40
dat 0x086699F8 EventListScr_Unk_086699F8 0x4C
dat 0x08669A44 EventListScr_Unk_08669A44 0x10
dat 0x08669A54 ChapterEventInfo_Unk_08669A54 0x1C
dat 0x08669A70 EventListScr_Unk_08669A70 0x70
dat 0x08669AE0 EventListScr_Unk_08669AE0 0x04
dat 0x08669AE4 EventListScr_Unk_08669AE4 0x64
dat 0x08669B48 EventListScr_Unk_08669B48 0x10
dat 0x08669B58 ChapterEventInfo_Unk_08669B58 0x1C
dat 0x08669B74 EventListScr_Unk_08669B74 0x7C
dat 0x08669BF0 EventListScr_Unk_08669BF0 0x04
dat 0x08669BF4 EventListScr_Unk_08669BF4 0x58
dat 0x08669C4C EventListScr_Unk_08669C4C 0x34
dat 0x08669C80 ChapterEventInfo_Unk_08669C80 0x1C
dat 0x08669C9C EventListScr_Unk_08669C9C 0xB8
dat 0x08669D54 EventListScr_Unk_08669D54 0x10
dat 0x08669D64 EventListScr_Unk_08669D64 0xA0
dat 0x08669E04 EventListScr_Unk_08669E04 0x10
dat 0x08669E14 ChapterEventInfo_Unk_08669E14 0x1C
dat 0x08669E30 EventListScr_Unk_08669E30 0x40
dat 0x08669E70 EventListScr_Unk_08669E70 0x64
dat 0x08669ED4 EventListScr_Unk_08669ED4 0x94
dat 0x08669F68 EventListScr_Unk_08669F68 0x10
dat 0x08669F78 ChapterEventInfo_Unk_08669F78 0x1C
dat 0x08669F94 EventListScr_Unk_08669F94 0x10
dat 0x08669FA4 EventListScr_Unk_08669FA4 0x04
dat 0x08669FA8 EventListScr_Unk_08669FA8 0x10
dat 0x08669FB8 EventListScr_Unk_08669FB8 0x10
dat 0x08669FC8 ChapterEventInfo_Unk_08669FC8 0x1C
dat 0x08669FE4 EventListScr_Unk_08669FE4 0xA0
dat 0x0866A084 EventListScr_Unk_0866A084 0x10
dat 0x0866A094 EventListScr_Unk_0866A094 0x04
dat 0x0866A098 EventListScr_Unk_0866A098 0x10
dat 0x0866A0A8 ChapterEventInfo_Unk_0866A0A8 0x1C
dat 0x0866A0C4 EventListScr_Unk_0866A0C4 0x10
dat 0x0866A0D4 EventListScr_Unk_0866A0D4 0x04
dat 0x0866A0D8 EventListScr_Unk_0866A0D8 0x10
dat 0x0866A0E8 EventListScr_Unk_0866A0E8 0x10
dat 0x0866A0F8 ChapterEventInfo_Unk_0866A0F8 0x1C
dat 0x0866A114 EventListScr_Unk_0866A114 0x4C
dat 0x0866A160 EventListScr_Unk_0866A160 0x04
dat 0x0866A164 EventListScr_Unk_0866A164 0x10
dat 0x0866A174 EventListScr_Unk_0866A174 0x10
dat 0x0866A184 ChapterEventInfo_Unk_0866A184 0x1C
dat 0x0866A1A0 EventListScr_Unk_0866A1A0 0x10
dat 0x0866A1B0 EventListScr_Unk_0866A1B0 0x04
dat 0x0866A1B4 EventListScr_Unk_0866A1B4 0x10
dat 0x0866A1C4 EventListScr_Unk_0866A1C4 0x10
dat 0x0866A1D4 ChapterEventInfo_Unk_0866A1D4 0x1C
dat 0x0866A1F0 EventListScr_Unk_0866A1F0 0x10
dat 0x0866A200 EventListScr_Unk_0866A200 0x04
dat 0x0866A204 EventListScr_Unk_0866A204 0x4C
dat 0x0866A250 EventListScr_Unk_0866A250 0x10
dat 0x0866A260 ChapterEventInfo_Unk_0866A260 0x1C
dat 0x0866A27C EventListScr_Unk_0866A27C 0x10
dat 0x0866A28C EventListScr_Unk_0866A28C 0x04
dat 0x0866A290 EventListScr_Unk_0866A290 0x58
dat 0x0866A2E8 EventListScr_Unk_0866A2E8 0x10
dat 0x0866A2F8 ChapterEventInfo_Unk_0866A2F8 0x1C
dat 0x0866A314 EventListScr_Unk_0866A314 0x40
dat 0x0866A354 EventListScr_Unk_0866A354 0x04
dat 0x0866A358 EventListScr_Unk_0866A358 0x10
dat 0x0866A368 EventListScr_Unk_0866A368 0x1C
dat 0x0866A384 ChapterEventInfo_Unk_0866A384 0x1C
dat 0x0866A3A0 EventListScr_Unk_0866A3A0 0x1F0
dat 0x0866A590 EventListScr_Unk_0866A590 0x04
dat 0x0866A594 EventListScr_Unk_0866A594 0x04
dat 0x0866A598 EventListScr_Unk_0866A598 0x1C
dat 0x0866A5B4 ChapterEventInfo_Unk_0866A5B4 0x1C
dat 0x0866A5D0 EventListScr_Unk_0866A5D0 0x64
dat 0x0866A634 EventListScr_Unk_0866A634 0x04
dat 0x0866A638 EventListScr_Unk_0866A638 0x04
dat 0x0866A63C EventListScr_Unk_0866A63C 0x28
dat 0x0866A664 ChapterEventInfo_Unk_0866A664 0x1C
dat 0x0866A680 EventListScr_Unk_0866A680 0xA0
dat 0x0866A720 EventListScr_Unk_0866A720 0x04
dat 0x0866A724 EventListScr_Unk_0866A724 0x04
dat 0x0866A728 EventListScr_Unk_0866A728 0x34
dat 0x0866A75C ChapterEventInfo_Unk_0866A75C 0x1C
dat 0x0866A778 EventListScr_TrialE_Turn 0x58
dat 0x0866A7D0 EventListScr_TrialE_Talk 0x04
dat 0x0866A7D4 EventListScr_TrialE_Tile 0x04
dat 0x0866A7D8 EventListScr_TrialE_Move 0x28
dat 0x0866A800 ChapterEventInfo_Unk_0866A800 0x1C
dat 0x0866A81C ShopItems_Chapter2_Vendor 0x04
dat 0x0866A820 ShopItems_Chapter2_Armory 0x0A
dat 0x0866A82A ShopItems_Chapter4_Vendor 0x08
dat 0x0866A832 ShopItems_Chapter4_Armory 0x12
dat 0x0866A844 ShopItems_Chapter5_Vendor 0x0A
dat 0x0866A84E ShopItems_Unk_0866A84E 0x10
dat 0x0866A85E ShopItems_Unk_0866A85E 0x0E
dat 0x0866A86C ShopItems_Unk_0866A86C 0x10
dat 0x0866A87C ShopItems_Unk_0866A87C 0x14
dat 0x0866A890 ShopItems_Unk_0866A890 0x10
dat 0x0866A8A0 ShopItems_Unk_0866A8A0 0x18
dat 0x0866A8B8 ShopItems_Unk_0866A8B8 0x12
dat 0x0866A8CA ShopItems_Unk_0866A8CA 0x16
dat 0x0866A8E0 ShopItems_Unk_0866A8E0 0x18
dat 0x0866A8F8 ShopItems_Unk_0866A8F8 0x0C
dat 0x0866A904 ShopItems_Unk_0866A904 0x14
dat 0x0866A918 ShopItems_Unk_0866A918 0x12
dat 0x0866A92A ShopItems_Unk_0866A92A 0x10
dat 0x0866A93A ShopItems_Unk_0866A93A 0x1C
dat 0x0866A956 ShopItems_Unk_0866A956 0x14
dat 0x0866A96A ShopItems_Unk_0866A96A 0x20
dat 0x0866A98A ShopItems_Unk_0866A98A 0x14
dat 0x0866A99E ShopItems_Unk_0866A99E 0x12
dat 0x0866A9B0 ShopItems_Unk_0866A9B0 0x18
dat 0x0866A9C8 ShopItems_Unk_0866A9C8 0x24
dat 0x0866A9EC ShopItems_Unk_0866A9EC 0x26
dat 0x0866AA12 ShopItems_Unk_0866AA12 0x18
dat 0x0866AA2A ShopItems_Unk_0866AA2A 0x12
dat 0x0866AA3C ShopItems_Unk_0866AA3C 0x12
dat 0x0866AA4E ShopItems_Chapter10B_Armory 0x16
dat 0x0866AA64 ShopItems_Unk_0866AA64 0x12
dat 0x0866AA76 ShopItems_Unk_0866AA76 0x22
dat 0x0866AA98 ShopItems_Unk_0866AA98 0x18
dat 0x0866AAB0 ShopItems_Unk_0866AAB0 0x14
dat 0x0866AAC4 ShopItems_Unk_0866AAC4 0x20
dat 0x0866AAE4 ShopItems_Unk_0866AAE4 0x14
dat 0x0866AAF8 EventScr_RoyDefeated 0xB0
dat 0x0866ABA8 EventScr_CathTalk 0xC4
dat 0x0866AC6C EventScr_GameOver 0x60
dat 0x0866ACCC Sprite_0866ACCC 0x1A
dat 0x0866ACE8 ProcScr_Unk_0866ACE8 0x18
dat 0x0866AD00 ProcScr_Unk_0866AD00 0x18
dat 0x0866AD18 EventScr_Unk_0866AD18 0x60
dat 0x0866AD78 EventScr_Unk_0866AD78 0x6C
dat 0x0866ADE4 EventScr_Unk_0866ADE4 0x2C
dat 0x0866AE10 EventScr_Unk_0866AE10 0x50
dat 0x0866AE60 EventScr_Unk_0866AE60 0x18
dat 0x0866AE78 EventScr_Unk_0866AE78 0x18
dat 0x0866AE90 EventScr_Unk_0866AE90 0x18
dat 0x0866AEA8 gUnk_0866AEA8 0x38
dat 0x0866AEE0 gUnk_0866AEE0 0x48
dat 0x0866AF28 gUnk_0866AF28 0x34
dat 0x0866AF5C gUnk_0866AF5C 0x90
dat 0x0866AFEC gUnk_0866AFEC 0x90
dat 0x0866B07C gUnk_0866B07C 0x90
dat 0x0866B10C gUnk_0866B10C 0x40
dat 0x0866B14C EventScr_Unk_0866B14C 0x198
dat 0x0866B2E4 EventScr_Unk_0866B2E4 0x18
dat 0x0866B2FC EventScr_Unk_0866B2FC 0x54
dat 0x0866B350 EventScr_Unk_0866B350 0x250
dat 0x0866B5A0 EventScr_Unk_0866B5A0 0x58
dat 0x0866B5F8 EventScr_Chapter1_Opening 0x1A4
dat 0x0866B79C EventScr_Chapter1_FirstRedTurn 0x40
dat 0x0866B7DC EventScr_Chapter1_UnusedTalk 0x1C
dat 0x0866B7F8 EventScr_Chapter1_Village 0x48
dat 0x0866B840 EventScr_Chapter1_TopVillageDummy 0x14
dat 0x0866B854 EventScr_Chapter1_HouseA 0x3C
dat 0x0866B890 EventScr_Chapter1_HouseB 0x3C
dat 0x0866B8CC EventScr_Chapter1_HouseC 0x3C
dat 0x0866B908 EventScr_Chapter1_HouseUnused 0x3C
dat 0x0866B944 EventScr_Chapter1_Victory 0x80
dat 0x0866B9C4 MoveScr_Chapter2_ElenA 0x06
dat 0x0866B9CA MoveScr_Chapter2_ElenB 0x05
dat 0x0866B9D0 EventScr_Chapter2_Opening 0x200
dat 0x0866BBD0 EventScr_Chapter2_DieckComes 0xD0
dat 0x0866BCA0 EventScr_Chapter2_DieckTalk 0x20
dat 0x0866BCC0 EventScr_Chapter2_VillageUnused 0x48
dat 0x0866BD08 EventScr_Chapter2_Village 0x48
dat 0x0866BD50 EventScr_Chapter2_HouseA 0x3C
dat 0x0866BD8C EventScr_Chapter2_HouseB 0x3C
dat 0x0866BDC8 EventScr_Chapter2_HouseC 0x3C
dat 0x0866BE04 EventScr_Chapter2_Victory 0xAC
dat 0x0866BEB0 EventScr_Chapter3_Opening 0xC8
dat 0x0866BF78 EventScr_Chapter3_OrphanageCutscene 0xCC
dat 0x0866C044 EventScr_Chapter3_ZephielScene 0x170
dat 0x0866C1B4 EventScr_Chapter3_ChadLughTalk 0x34
dat 0x0866C1E8 EventScr_Chapter3_TopVillage 0x80
dat 0x0866C268 EventScr_Chapter3_BottomVillage 0x48
dat 0x0866C2B0 EventScr_Chapter3_Victory 0x58
dat 0x0866C308 EventScr_Chapter4_Opening 0xF8
dat 0x0866C400 EventScr_Chapter4_IntroducePirates 0x38
dat 0x0866C438 EventScr_Chapter4_ForeshadowClarine 0x4C
dat 0x0866C484 EventScr_Chapter4_ClarineComes 0x64
dat 0x0866C4E8 EventScr_Chapter4_RutgerComes 0x50
dat 0x0866C538 EventScr_Chapter4_ForeshadowRutger 0x68
dat 0x0866C5A0 EventScr_Chapter4_UnusedCavalierReinforcements 0x28
dat 0x0866C5C8 EventScr_Chapter4_RecruitClarine 0x4C
dat 0x0866C614 EventScr_Chapter4_RefreshClarine 0x10
dat 0x0866C624 EventScr_Chapter4_RecruitRutger 0x2C
dat 0x0866C650 EventScr_Chapter4_TopRightVillage 0x48
dat 0x0866C698 EventScr_Chapter4_NorthVillage 0x48
dat 0x0866C6E0 EventScr_Chapter4_SouthVillage 0x48
dat 0x0866C728 EventScr_Chapter4_HouseA 0x3C
dat 0x0866C764 EventScr_Chapter4_HouseB 0x3C
dat 0x0866C7A0 EventScr_Chapter4_HouseC 0x3C
dat 0x0866C7DC EventScr_Chapter4_Victory 0x64
dat 0x0866C840 EventScr_Chapter5_Opening 0x80
dat 0x0866C8C0 EventScr_Chapter5_SaulDorothyScene 0x88
dat 0x0866C948 EventScr_Chapter5_OpenBarrier 0x94
dat 0x0866C9DC EventScr_Chapter5_Village 0x48
dat 0x0866CA24 EventScr_Chapter5_HouseA 0x3C
dat 0x0866CA60 EventScr_Chapter5_HouseB 0x3C
dat 0x0866CA9C EventScr_Chapter5_HouseC 0x3C
dat 0x0866CAD8 EventScr_Chapter5_Victory 0x5C
dat 0x0866CB34 EventScr_Unk_0866CB34 0x128
dat 0x0866CC5C EventScr_Unk_0866CC5C 0x40
dat 0x0866CC9C EventScr_Unk_0866CC9C 0x40
dat 0x0866CCDC EventScr_Unk_0866CCDC 0x2C
dat 0x0866CD08 EventScr_Unk_0866CD08 0x44
dat 0x0866CD4C EventScr_Unk_0866CD4C 0x20
dat 0x0866CD6C EventScr_Unk_0866CD6C 0x2C
dat 0x0866CD98 EventScr_Unk_0866CD98 0x18
dat 0x0866CDB0 EventScr_Unk_0866CDB0 0x18
dat 0x0866CDC8 EventScr_Unk_0866CDC8 0x98
dat 0x0866CE60 MoveScr_Unk_0866CE60 0x08
dat 0x0866CE68 EventScr_Unk_0866CE68 0x104
dat 0x0866CF6C EventScr_Unk_0866CF6C 0x24
dat 0x0866CF90 EventScr_Unk_0866CF90 0x44
dat 0x0866CFD4 EventScr_Unk_0866CFD4 0x94
dat 0x0866D068 EventScr_Unk_0866D068 0x40
dat 0x0866D0A8 EventScr_Unk_0866D0A8 0x28
dat 0x0866D0D0 EventScr_Unk_0866D0D0 0x28
dat 0x0866D0F8 EventScr_Unk_0866D0F8 0x2C
dat 0x0866D124 EventScr_Unk_0866D124 0x2C
dat 0x0866D150 EventScr_Unk_0866D150 0x2C
dat 0x0866D17C EventScr_Unk_0866D17C 0x2C
dat 0x0866D1A8 EventScr_Unk_0866D1A8 0x2C
dat 0x0866D1D4 EventScr_Unk_0866D1D4 0x34
dat 0x0866D208 EventScr_Unk_0866D208 0x34
dat 0x0866D23C EventScr_Unk_0866D23C 0x1C
dat 0x0866D258 EventScr_Unk_0866D258 0x48
dat 0x0866D2A0 EventScr_Unk_0866D2A0 0x48
dat 0x0866D2E8 EventScr_Unk_0866D2E8 0x48
dat 0x0866D330 EventScr_Unk_0866D330 0x48
dat 0x0866D378 EventScr_Unk_0866D378 0x48
dat 0x0866D3C0 EventScr_Unk_0866D3C0 0x48
dat 0x0866D408 EventScr_Unk_0866D408 0x48
dat 0x0866D450 EventScr_Unk_0866D450 0x48
dat 0x0866D498 EventScr_Unk_0866D498 0x64
dat 0x0866D4FC MoveScr_Unk_0866D4FC 0x11
dat 0x0866D50D MoveScr_Unk_0866D50D 0x19
dat 0x0866D528 EventScr_Unk_0866D528 0xBC
dat 0x0866D5E4 EventScr_Unk_0866D5E4 0x48
dat 0x0866D62C EventScr_Unk_0866D62C 0x2C
dat 0x0866D658 EventScr_Unk_0866D658 0x54
dat 0x0866D6AC EventScr_Unk_0866D6AC 0x14
dat 0x0866D6C0 EventScr_Unk_0866D6C0 0x2C
dat 0x0866D6EC EventScr_Unk_0866D6EC 0x14
dat 0x0866D700 EventScr_Unk_0866D700 0x14
dat 0x0866D714 EventScr_Unk_0866D714 0x14
dat 0x0866D728 EventScr_Unk_0866D728 0x3C
dat 0x0866D764 EventScr_Unk_0866D764 0x3C
dat 0x0866D7A0 EventScr_Unk_0866D7A0 0x3C
dat 0x0866D7DC EventScr_Unk_0866D7DC 0x3C
dat 0x0866D818 EventScr_Unk_0866D818 0x348
dat 0x0866DB60 EventScr_Unk_0866DB60 0xCC
dat 0x0866DC2C EventScr_Unk_0866DC2C 0xC4
dat 0x0866DCF0 EventScr_Unk_0866DCF0 0x14
dat 0x0866DD04 EventScr_Unk_0866DD04 0x2C
dat 0x0866DD30 EventScr_Unk_0866DD30 0x2C
dat 0x0866DD5C EventScr_Unk_0866DD5C 0x48
dat 0x0866DDA4 EventScr_Unk_0866DDA4 0x50
dat 0x0866DDF4 EventScr_Unk_0866DDF4 0x50
dat 0x0866DE44 EventScr_Unk_0866DE44 0x3C
dat 0x0866DE80 EventScr_Unk_0866DE80 0x3C
dat 0x0866DEBC EventScr_Unk_0866DEBC 0x3C
dat 0x0866DEF8 EventScr_Unk_0866DEF8 0x3C
dat 0x0866DF34 EventScr_Unk_0866DF34 0xD8
dat 0x0866E00C EventScr_Unk_0866E00C 0xA0
dat 0x0866E0AC EventScr_Unk_0866E0AC 0x70
dat 0x0866E11C EventScr_Unk_0866E11C 0x5C
dat 0x0866E178 EventScr_Unk_0866E178 0x2C
dat 0x0866E1A4 EventScr_Unk_0866E1A4 0x2C
dat 0x0866E1D0 EventScr_Unk_0866E1D0 0x2C
dat 0x0866E1FC EventScr_Unk_0866E1FC 0x2C
dat 0x0866E228 EventScr_Unk_0866E228 0x48
dat 0x0866E270 EventScr_Unk_0866E270 0x3C
dat 0x0866E2AC EventScr_Unk_0866E2AC 0x68
dat 0x0866E314 EventScr_Unk_0866E314 0x104
dat 0x0866E418 EventScr_Unk_0866E418 0x70
dat 0x0866E488 EventScr_Unk_0866E488 0x4C
dat 0x0866E4D4 EventScr_Unk_0866E4D4 0x70
dat 0x0866E544 EventScr_Unk_0866E544 0x5C
dat 0x0866E5A0 EventScr_Unk_0866E5A0 0x3C
dat 0x0866E5DC EventScr_Unk_0866E5DC 0x70
dat 0x0866E64C EventScr_Unk_0866E64C 0x38
dat 0x0866E684 EventScr_Unk_0866E684 0x68
dat 0x0866E6EC EventScr_Unk_0866E6EC 0x34
dat 0x0866E720 EventScr_Unk_0866E720 0x68
dat 0x0866E788 EventScr_Unk_0866E788 0x34
dat 0x0866E7BC EventScr_Unk_0866E7BC 0x4C
dat 0x0866E808 EventScr_Unk_0866E808 0x1C
dat 0x0866E824 EventScr_Unk_0866E824 0x4C
dat 0x0866E870 EventScr_Unk_0866E870 0x44
dat 0x0866E8B4 EventScr_Unk_0866E8B4 0x4C
dat 0x0866E900 EventScr_Unk_0866E900 0x4C
dat 0x0866E94C EventScr_Unk_0866E94C 0x38
dat 0x0866E984 EventScr_Unk_0866E984 0x48
dat 0x0866E9CC EventScr_Unk_0866E9CC 0x48
dat 0x0866EA14 EventScr_Unk_0866EA14 0x48
dat 0x0866EA5C EventScr_Unk_0866EA5C 0x48
dat 0x0866EAA4 EventScr_Unk_0866EAA4 0x48
dat 0x0866EAEC EventScr_Unk_0866EAEC 0x48
dat 0x0866EB34 EventScr_Unk_0866EB34 0x48
dat 0x0866EB7C EventScr_Unk_0866EB7C 0x48
dat 0x0866EBC4 EventScr_Unk_0866EBC4 0x224
dat 0x0866EDE8 EventScr_Unk_0866EDE8 0x148
dat 0x0866EF30 EventScr_Unk_0866EF30 0xC8
dat 0x0866EFF8 EventScr_Unk_0866EFF8 0x4C
dat 0x0866F044 EventScr_Unk_0866F044 0x34
dat 0x0866F078 EventScr_Unk_0866F078 0x64
dat 0x0866F0DC EventScr_Unk_0866F0DC 0x38
dat 0x0866F114 EventScr_Unk_0866F114 0x34
dat 0x0866F148 EventScr_Unk_0866F148 0x34
dat 0x0866F17C EventScr_Unk_0866F17C 0x1C
dat 0x0866F198 EventScr_Unk_0866F198 0x1C
